3702.00 3751.00 3726.50
3752.00 3801.00 3776.50
3802.00 3851.00 3826.50
3852.00 3901.00 3876.50
3902.00 3951.00 3926.50
3952.00 4001.00 3976.50
4002.00 4051.00 4026.50
4052.00 4101.00 4076.50
4102.00 4151.00 4126.50
4152.00 4201.00 4176.50
4202.00 4251.00 4226.50
4252.00 4301.00 4276.50
4302.00 4351.00 4326.50
4352.00 4401.00 4376.50
4402.00 4451.00 4426.50
4452.00 4501.00 4476.50
4502.00 4551.00 4526.50
4552.00 4601.00 4576.50
4602.00 4651.00 4626.50
4652.00 4701.00 4676.50
4702.00 4751.00 4726.50
4752.00 4801.00 4776.50
4802.00 4851.00 4826.50
4852.00 4901.00 4876.50
4902.00 4951.00 4926.50
4952.00 5001.00 4976.50
5002.00 5051.00 5026.50
5052.00 5101.00 5076.50
5102.00 5151.00 5126.50
5152.00 5201.00 5176.50
5202.00 5251.00 5226.50
5252.00 5301.00 5276.50
5302.00 5351.00 5326.50
5352.00 5401.00 5376.50
5402.00 5451.00 5426.50
5452.00 5501.00 5476.50
5502.00 5551.00 5526.50
5552.00 5601.00 5576.50
5602.00 5651.00 5626.50
5652.00 5701.00 5676.50
5702.00 5751.00 5726.50
5752.00 5801.00 5776.50
5802.00 5851.00 5826.50
5852.00 5901.00 5876.50
5902.00 5951.00 5926.50
5952.00 6001.00 5976.50
6002.00 6051.00 6026.50
6052.00 6101.00 6076.50
6102.00 6151.00 6126.50
6152.00 6201.00 6176.50
6202.00 6251.00 6226.50
6252.00 6301.00 6276.50
6302.00 6351.00 6326.50
6352.00 6401.00 6376.50
6402.00 6451.00 6426.50
6452.00 6501.00 6476.50
6502.00 6551.00 6526.50
6552.00 6601.00 6576.50
6602.00 6651.00 6626.50
6652.00 6701.00 6676.50
6702.00 6751.00 6726.50
6752.00 6801.00 6776.50
6802.00 6851.00 6826.50
6852.00 6901.00 6876.50
6902.00 6951.00 6926.50
6952.00 7001.00 6976.50
7002.00 7051.00 7026.50
7052.00 7101.00 7076.50
7102.00 7151.00 7126.50
7152.00 7201.00 7176.50
7202.00 7251.00 7226.50
7252.00 7301.00 7276.50
7302.00 7351.00 7326.50
7352.00 7401.00 7376.50
7402.00 7451.00 7426.50
7452.00 7501.00 7476.50
7502.00 7551.00 7526.50
7552.00 7601.00 7576.50
7602.00 7651.00 7626.50
7652.00 7701.00 7676.50
7702.00 7751.00 7726.50
7752.00 7801.00 7776.50
7802.00 7851.00 7826.50
7852.00 7901.00 7876.50
7902.00 7951.00 7926.50
7952.00 8001.00 7976.50
8002.00 8051.00 8026.50
8052.00 8101.00 8076.50
8102.00 8151.00 8126.50
8152.00 8201.00 8176.50
8202.00 8251.00 8226.50
8252.00 8301.00 8276.50
8302.00 8351.00 8326.50
8352.00 8401.00 8376.50
8402.00 8451.00 8426.50
8452.00 8501.00 8476.50
8502.00 8551.00 8526.50
8552.00 8601.00 8576.50
8602.00 8651.00 8626.50
8652.00 8701.00 8676.50
8702.00 8751.00 8726.50
8752.00 8801.00 8776.50
8802.00 8851.00 8826.50
8852.00 8901.00 8876.50
8902.00 8951.00 8926.50
8952.00 9001.00 8976.50
9002.00 9051.00 9026.50
9052.00 9101.00 9076.50
9102.00 9151.00 9126.50
9152.00 9201.00 9176.50
9202.00 9251.00 9226.50
9252.00 9301.00 9276.50
9302.00 9351.00 9326.50
9352.00 9401.00 9376.50
9402.00 9451.00 9426.50
9452.00 9501.00 9476.50
9502.00 9551.00 9526.50
9552.00 9601.00 9576.50
9602.00 9651.00 9626.50
9652.00 9701.00 9676.50
9702.00 9751.00 9726.50
9752.00 9801.00 9776.50
9802.00 9851.00 9826.50
9852.00 9901.00 9876.50
9902.00 9951.00 9926.50
9952.00 10001.00 9976.50
10002.00 10051.00 10026.50
10052.00 10101.00 10076.50
10102.00 10151.00 10126.50
10152.00 10201.00 10176.50
10202.00 10251.00 10226.50
10252.00 10301.00 10276.50
10302.00 10351.00 10326.50
10352.00 10401.00 10376.50
10402.00 10451.00 10426.50
