1862.00 1881.00 1871.50
1882.00 1901.00 1891.50
1902.00 1921.00 1911.50
1922.00 1941.00 1931.50
1942.00 1961.00 1951.50
1962.00 1981.00 1971.50
1982.00 2001.00 1991.50
2002.00 2021.00 2011.50
2022.00 2041.00 2031.50
2042.00 2061.00 2051.50
2062.00 2081.00 2071.50
2082.00 2101.00 2091.50
2102.00 2121.00 2111.50
2122.00 2141.00 2131.50
2142.00 2161.00 2151.50
2162.00 2181.00 2171.50
2182.00 2201.00 2191.50
2202.00 2221.00 2211.50
2222.00 2241.00 2231.50
2242.00 2261.00 2251.50
2262.00 2281.00 2271.50
2282.00 2301.00 2291.50
2302.00 2321.00 2311.50
2322.00 2341.00 2331.50
2342.00 2361.00 2351.50
2362.00 2381.00 2371.50
2382.00 2401.00 2391.50
2402.00 2421.00 2411.50
2422.00 2441.00 2431.50
2442.00 2461.00 2451.50
2462.00 2481.00 2471.50
2482.00 2501.00 2491.50
2502.00 2521.00 2511.50
2522.00 2541.00 2531.50
2542.00 2561.00 2551.50
2562.00 2581.00 2571.50
2582.00 2601.00 2591.50
2602.00 2621.00 2611.50
2622.00 2641.00 2631.50
2642.00 2661.00 2651.50
2662.00 2681.00 2671.50
2682.00 2701.00 2691.50
2702.00 2721.00 2711.50
2722.00 2741.00 2731.50
2742.00 2761.00 2751.50
2762.00 2781.00 2771.50
2782.00 2801.00 2791.50
2802.00 2821.00 2811.50
2822.00 2841.00 2831.50
2842.00 2861.00 2851.50
2862.00 2881.00 2871.50
2882.00 2901.00 2891.50
2902.00 2921.00 2911.50
2922.00 2941.00 2931.50
2942.00 2961.00 2951.50
2962.00 2981.00 2971.50
2982.00 3001.00 2991.50
3002.00 3021.00 3011.50
3022.00 3041.00 3031.50
3042.00 3061.00 3051.50
3062.00 3081.00 3071.50
3082.00 3101.00 3091.50
3102.00 3121.00 3111.50
3122.00 3141.00 3131.50
3142.00 3161.00 3151.50
3162.00 3181.00 3171.50
3182.00 3201.00 3191.50
3202.00 3221.00 3211.50
3222.00 3241.00 3231.50
3242.00 3261.00 3251.50
3262.00 3281.00 3271.50
3282.00 3301.00 3291.50
3302.00 3321.00 3311.50
3322.00 3341.00 3331.50
3342.00 3361.00 3351.50
3362.00 3381.00 3371.50
3382.00 3401.00 3391.50
3402.00 3421.00 3411.50
3422.00 3441.00 3431.50
3442.00 3461.00 3451.50
3462.00 3481.00 3471.50
3482.00 3501.00 3491.50
3502.00 3521.00 3511.50
3522.00 3541.00 3531.50
3542.00 3561.00 3551.50
3562.00 3581.00 3571.50
3582.00 3601.00 3591.50
3602.00 3621.00 3611.50
3622.00 3641.00 3631.50
3642.00 3661.00 3651.50
3662.00 3681.00 3671.50
3682.00 3701.00 3691.50
3702.00 3721.00 3711.50
3722.00 3741.00 3731.50
3742.00 3761.00 3751.50
3762.00 3781.00 3771.50
3782.00 3801.00 3791.50
3802.00 3821.00 3811.50
3822.00 3841.00 3831.50
3842.00 3861.00 3851.50
3862.00 3881.00 3871.50
3882.00 3901.00 3891.50
3902.00 3921.00 3911.50
3922.00 3941.00 3931.50
3942.00 3961.00 3951.50
3962.00 3981.00 3971.50
3982.00 4001.00 3991.50
4002.00 4021.00 4011.50
4022.00 4041.00 4031.50
4042.00 4061.00 4051.50
4062.00 4081.00 4071.50
4082.00 4101.00 4091.50
4102.00 4121.00 4111.50
4122.00 4141.00 4131.50
4142.00 4161.00 4151.50
4162.00 4181.00 4171.50
4182.00 4201.00 4191.50
4202.00 4221.00 4211.50
4222.00 4241.00 4231.50
4242.00 4261.00 4251.50
4262.00 4281.00 4271.50
4282.00 4301.00 4291.50
4302.00 4321.00 4311.50
4322.00 4341.00 4331.50
4342.00 4361.00 4351.50
4362.00 4381.00 4371.50
4382.00 4401.00 4391.50
4402.00 4421.00 4411.50
4422.00 4441.00 4431.50
4442.00 4461.00 4451.50
4462.00 4481.00 4471.50
4482.00 4501.00 4491.50
4502.00 4521.00 4511.50
4522.00 4541.00 4531.50
4542.00 4561.00 4551.50
4562.00 4581.00 4571.50
4582.00 4601.00 4591.50
4602.00 4621.00 4611.50
4622.00 4641.00 4631.50
4642.00 4661.00 4651.50
4662.00 4681.00 4671.50
4682.00 4701.00 4691.50
4702.00 4721.00 4711.50
4722.00 4741.00 4731.50
4742.00 4761.00 4751.50
4762.00 4781.00 4771.50
4782.00 4801.00 4791.50
4802.00 4821.00 4811.50
4822.00 4841.00 4831.50
4842.00 4861.00 4851.50
4862.00 4881.00 4871.50
4882.00 4901.00 4891.50
4902.00 4921.00 4911.50
4922.00 4941.00 4931.50
4942.00 4961.00 4951.50
4962.00 4981.00 4971.50
4982.00 5001.00 4991.50
5002.00 5021.00 5011.50
5022.00 5041.00 5031.50
5042.00 5061.00 5051.50
5062.00 5081.00 5071.50
5082.00 5101.00 5091.50
5102.00 5121.00 5111.50
5122.00 5141.00 5131.50
5142.00 5161.00 5151.50
5162.00 5181.00 5171.50
5182.00 5201.00 5191.50
5202.00 5221.00 5211.50
5222.00 5241.00 5231.50
5242.00 5261.00 5251.50
5262.00 5281.00 5271.50
5282.00 5301.00 5291.50
5302.00 5321.00 5311.50
5322.00 5341.00 5331.50
5342.00 5361.00 5351.50
5362.00 5381.00 5371.50
5382.00 5401.00 5391.50
5402.00 5421.00 5411.50
5422.00 5441.00 5431.50
5442.00 5461.00 5451.50
5462.00 5481.00 5471.50
5482.00 5501.00 5491.50
5502.00 5521.00 5511.50
5522.00 5541.00 5531.50
5542.00 5561.00 5551.50
5562.00 5581.00 5571.50
5582.00 5601.00 5591.50
5602.00 5621.00 5611.50
5622.00 5641.00 5631.50
5642.00 5661.00 5651.50
5662.00 5681.00 5671.50
5682.00 5701.00 5691.50
5702.00 5721.00 5711.50
5722.00 5741.00 5731.50
5742.00 5761.00 5751.50
5762.00 5781.00 5771.50
5782.00 5801.00 5791.50
5802.00 5821.00 5811.50
5822.00 5841.00 5831.50
5842.00 5861.00 5851.50
5862.00 5881.00 5871.50
5882.00 5901.00 5891.50
5902.00 5921.00 5911.50
5922.00 5941.00 5931.50
5942.00 5961.00 5951.50
5962.00 5981.00 5971.50
5982.00 6001.00 5991.50
6002.00 6021.00 6011.50
6022.00 6041.00 6031.50
6042.00 6061.00 6051.50
6062.00 6081.00 6071.50
6082.00 6101.00 6091.50
6102.00 6121.00 6111.50
6122.00 6141.00 6131.50
6142.00 6161.00 6151.50
6162.00 6181.00 6171.50
6182.00 6201.00 6191.50
6202.00 6221.00 6211.50
6222.00 6241.00 6231.50
6242.00 6261.00 6251.50
6262.00 6281.00 6271.50
6282.00 6301.00 6291.50
6302.00 6321.00 6311.50
6322.00 6341.00 6331.50
6342.00 6361.00 6351.50
6362.00 6381.00 6371.50
6382.00 6401.00 6391.50
6402.00 6421.00 6411.50
6422.00 6441.00 6431.50
6442.00 6461.00 6451.50
6462.00 6481.00 6471.50
6482.00 6501.00 6491.50
6502.00 6521.00 6511.50
6522.00 6541.00 6531.50
6542.00 6561.00 6551.50
6562.00 6581.00 6571.50
6582.00 6601.00 6591.50
6602.00 6621.00 6611.50
6622.00 6641.00 6631.50
6642.00 6661.00 6651.50
6662.00 6681.00 6671.50
6682.00 6701.00 6691.50
6702.00 6721.00 6711.50
6722.00 6741.00 6731.50
6742.00 6761.00 6751.50
6762.00 6781.00 6771.50
6782.00 6801.00 6791.50
6802.00 6821.00 6811.50
6822.00 6841.00 6831.50
6842.00 6861.00 6851.50
6862.00 6881.00 6871.50
6882.00 6901.00 6891.50
6902.00 6921.00 6911.50
6922.00 6941.00 6931.50
6942.00 6961.00 6951.50
6962.00 6981.00 6971.50
6982.00 7001.00 6991.50
7002.00 7021.00 7011.50
7022.00 7041.00 7031.50
7042.00 7061.00 7051.50
7062.00 7081.00 7071.50
7082.00 7101.00 7091.50
7102.00 7121.00 7111.50
7122.00 7141.00 7131.50
7142.00 7161.00 7151.50
7162.00 7181.00 7171.50
7182.00 7201.00 7191.50
7202.00 7221.00 7211.50
7222.00 7241.00 7231.50
7242.00 7261.00 7251.50
7262.00 7281.00 7271.50
7282.00 7301.00 7291.50
7302.00 7321.00 7311.50
7322.00 7341.00 7331.50
7342.00 7361.00 7351.50
7362.00 7381.00 7371.50
7382.00 7401.00 7391.50
7402.00 7421.00 7411.50
7422.00 7441.00 7431.50
7442.00 7461.00 7451.50
7462.00 7481.00 7471.50
7482.00 7501.00 7491.50
7502.00 7521.00 7511.50
7522.00 7541.00 7531.50
7542.00 7561.00 7551.50
7562.00 7581.00 7571.50
7582.00 7601.00 7591.50
7602.00 7621.00 7611.50
7622.00 7641.00 7631.50
7642.00 7661.00 7651.50
7662.00 7681.00 7671.50
7682.00 7701.00 7691.50
7702.00 7721.00 7711.50
7722.00 7741.00 7731.50
7742.00 7761.00 7751.50
7762.00 7781.00 7771.50
7782.00 7801.00 7791.50
7802.00 7821.00 7811.50
7822.00 7841.00 7831.50
7842.00 7861.00 7851.50
7862.00 7881.00 7871.50
7882.00 7901.00 7891.50
7902.00 7921.00 7911.50
7922.00 7941.00 7931.50
7942.00 7961.00 7951.50
7962.00 7981.00 7971.50
7982.00 8001.00 7991.50
8002.00 8021.00 8011.50
8022.00 8041.00 8031.50
8042.00 8061.00 8051.50
8062.00 8081.00 8071.50
8082.00 8101.00 8091.50
8102.00 8121.00 8111.50
8122.00 8141.00 8131.50
8142.00 8161.00 8151.50
8162.00 8181.00 8171.50
8182.00 8201.00 8191.50
8202.00 8221.00 8211.50
8222.00 8241.00 8231.50
8242.00 8261.00 8251.50
8262.00 8281.00 8271.50
8282.00 8301.00 8291.50
8302.00 8321.00 8311.50
8322.00 8341.00 8331.50
8342.00 8361.00 8351.50
8362.00 8381.00 8371.50
8382.00 8401.00 8391.50
8402.00 8421.00 8411.50
8422.00 8441.00 8431.50
8442.00 8461.00 8451.50
8462.00 8481.00 8471.50
8482.00 8501.00 8491.50
8502.00 8521.00 8511.50
8522.00 8541.00 8531.50
8542.00 8561.00 8551.50
8562.00 8581.00 8571.50
8582.00 8601.00 8591.50
8602.00 8621.00 8611.50
8622.00 8641.00 8631.50
8642.00 8661.00 8651.50
8662.00 8681.00 8671.50
8682.00 8701.00 8691.50
8702.00 8721.00 8711.50
8722.00 8741.00 8731.50
8742.00 8761.00 8751.50
8762.00 8781.00 8771.50
8782.00 8801.00 8791.50
8802.00 8821.00 8811.50
8822.00 8841.00 8831.50
8842.00 8861.00 8851.50
8862.00 8881.00 8871.50
8882.00 8901.00 8891.50
8902.00 8921.00 8911.50
8922.00 8941.00 8931.50
8942.00 8961.00 8951.50
8962.00 8981.00 8971.50
8982.00 9001.00 8991.50
9002.00 9021.00 9011.50
9022.00 9041.00 9031.50
9042.00 9061.00 9051.50
9062.00 9081.00 9071.50
9082.00 9101.00 9091.50
9102.00 9121.00 9111.50
9122.00 9141.00 9131.50
9142.00 9161.00 9151.50
9162.00 9181.00 9171.50
9182.00 9201.00 9191.50
9202.00 9221.00 9211.50
9222.00 9241.00 9231.50
9242.00 9261.00 9251.50
9262.00 9281.00 9271.50
9282.00 9301.00 9291.50
9302.00 9321.00 9311.50
9322.00 9341.00 9331.50
9342.00 9361.00 9351.50
9362.00 9381.00 9371.50
9382.00 9401.00 9391.50
9402.00 9421.00 9411.50
9422.00 9441.00 9431.50
9442.00 9461.00 9451.50
9462.00 9481.00 9471.50
9482.00 9501.00 9491.50
9502.00 9521.00 9511.50
9522.00 9541.00 9531.50
9542.00 9561.00 9551.50
9562.00 9581.00 9571.50
9582.00 9601.00 9591.50
9602.00 9621.00 9611.50
9622.00 9641.00 9631.50
9642.00 9661.00 9651.50
9662.00 9681.00 9671.50
9682.00 9701.00 9691.50
9702.00 9721.00 9711.50
9722.00 9741.00 9731.50
9742.00 9761.00 9751.50
9762.00 9781.00 9771.50
9782.00 9801.00 9791.50
9802.00 9821.00 9811.50
9822.00 9841.00 9831.50
9842.00 9861.00 9851.50
9862.00 9881.00 9871.50
9882.00 9901.00 9891.50
9902.00 9921.00 9911.50
9922.00 9941.00 9931.50
9942.00 9961.00 9951.50
9962.00 9981.00 9971.50
9982.00 10001.00 9991.50
10002.00 10021.00 10011.50
10022.00 10041.00 10031.50
10042.00 10061.00 10051.50
10062.00 10081.00 10071.50
10082.00 10101.00 10091.50
10102.00 10121.00 10111.50
10122.00 10141.00 10131.50
10142.00 10161.00 10151.50
10162.00 10181.00 10171.50
10182.00 10201.00 10191.50
10202.00 10221.00 10211.50
10222.00 10241.00 10231.50
10242.00 10261.00 10251.50
10262.00 10281.00 10271.50
10282.00 10301.00 10291.50
10302.00 10321.00 10311.50
10322.00 10341.00 10331.50
10342.00 10361.00 10351.50
10362.00 10381.00 10371.50
10382.00 10401.00 10391.50
10402.00 10421.00 10411.50
10422.00 10441.00 10431.50
10442.00 10461.00 10451.50
10462.00 10481.00 10471.50
